ÅR,Måned,Dato,Måler,Parti,Oppslutning
1991,Jul,,Opinion,SF,11.76470588235294
1991,Jul,,Opinion,Sp,8.144796380090497
1991,Jul,,Opinion,Unnamed: 6,9.653092006033184
1991,Jul,,Opinion,V,2.1116138763197587
1991,Jun,,Opinion,Ap,37.5186846038864
1991,Jun,,ACNielsen,Ap,38.2
1991,Jun,,MMI,Ap,34.86590038314176
1991,Jun,,Opinion,H,24.813153961136024
1991,Jun,,ACNielsen,H,22.5
1991,Jun,,MMI,H,22.60536398467433
1991,Jun,,Opinion,KrF,7.772795216741405
1991,Jun,,ACNielsen,KrF,5.7
1991,Jun,,MMI,KrF,7.662835249042145
1991,Jun,,Opinion,NKP,0.8968609865470852
1991,Jun,,ACNielsen,NKP,0.0
1991,Jun,,MMI,NKP,0.5108556832694764
1991,Jun,,Opinion,SF,10.46337817638266
1991,Jun,,ACNielsen,SF,14.3
1991,Jun,,MMI,SF,13.665389527458494
1991,Jun,,Opinion,Sp,7.473841554559043
1991,Jun,,ACNielsen,Sp,5.7
1991,Jun,,MMI,Sp,7.0242656449553005
1991,Jun,,Opinion,Unnamed: 6,7.623318385650224
1991,Jun,,ACNielsen,Unnamed: 6,9.1
1991,Jun,,MMI,Unnamed: 6,8.939974457215836
1991,Jun,,Opinion,V,2.690582959641256
1991,Jun,,ACNielsen,V,3.0
1991,Jun,,MMI,V,3.3205619412515963
1991,Mai,,Opinion,Ap,33.73860182370821
1991,Mai,,ACNielsen,Ap,37.8
1991,Mai,,MMI,Ap,34.89847715736041
1991,Mai,,Opinion,H,28.87537993920973
1991,Mai,,ACNielsen,H,21.9
1991,Mai,,MMI,H,25.0
1991,Mai,,Opinion,KrF,7.29483282674772
1991,Mai,,ACNielsen,KrF,7.0
1991,Mai,,MMI,KrF,5.964467005076142
1991,Mai,,Opinion,NKP,0.60790273556231
1991,Mai,,ACNielsen,NKP,0.0
1991,Mai,,MMI,NKP,0.2538071065989847
1991,Mai,,Opinion,SF,12.006079027355623
1991,Mai,,ACNielsen,SF,14.2
1991,Mai,,MMI,SF,12.055837563451776
1991,Mai,,Opinion,Sp,7.90273556231003
1991,Mai,,ACNielsen,Sp,5.2
1991,Mai,,MMI,Sp,7.994923857868021
1991,Mai,,Opinion,Unnamed: 6,6.990881458966565
1991,Mai,,ACNielsen,Unnamed: 6,9.0
1991,Mai,,MMI,Unnamed: 6,9.64467005076142
1991,Mai,,Opinion,V,2.127659574468085
1991,Mai,,ACNielsen,V,3.8
1991,Mai,,MMI,V,2.7918781725888326
1991,Mar,,Opinion,Ap,40.780619111709285
1991,Mar,,ACNielsen,Ap,41.0
1991,Mar,,MMI,Ap,42.59708737864077
1991,Mar,,Opinion,H,19.78465679676985
1991,Mar,,ACNielsen,H,21.9
1991,Mar,,MMI,H,20.75242718446602
1991,Mar,,Opinion,KrF,6.3257065948856
1991,Mar,,ACNielsen,KrF,5.7
1991,Mar,,MMI,KrF,6.553398058252427
1991,Mar,,Opinion,NKP,0.2691790040376851
1991,Mar,,ACNielsen,NKP,0.0
1991,Mar,,MMI,NKP,0.4854368932038834
1991,Mar,,Opinion,SF,11.574697173620455
1991,Mar,,ACNielsen,SF,11.4
1991,Mar,,MMI,SF,10.92233009708738
1991,Mar,,Opinion,Sp,9.152086137281293
1991,Mar,,ACNielsen,Sp,6.1
1991,Mar,,MMI,Sp,5.339805825242718
1991,Mar,,Opinion,Unnamed: 6,9.55585464333782
1991,Mar,,ACNielsen,Unnamed: 6,10.2
1991,Mar,,MMI,Unnamed: 6,10.92233009708738
1991,Mar,,Opinion,V,2.2880215343203227
1991,Mar,,ACNielsen,V,2.3
1991,Mar,,MMI,V,2.184466019417476
1991,Nov,,Opinion,Ap,33.47701149425287
1991,Nov,,ACNielsen,Ap,32.3
1991,Nov,,MMI,Ap,31.313131313131315
1991,Nov,,TNS Gallup AS,Ap,36.22377622377622
1991,Nov,,Opinion,H,25.718390804597703
1991,Nov,,ACNielsen,H,23.4
1991,Nov,,MMI,H,20.98765432098765
1991,Nov,,TNS Gallup AS,H,22.51748251748252
1991,Nov,,Opinion,KrF,6.609195402298851
1991,Nov,,ACNielsen,KrF,5.3
1991,Nov,,MMI,KrF,6.0606060606060606
1991,Nov,,TNS Gallup AS,KrF,4.335664335664335
1991,Nov,,Opinion,NKP,0.0
1991,Nov,,ACNielsen,NKP,0.0
1991,Nov,,MMI,NKP,1.122334455667789
1991,Nov,,TNS Gallup AS,NKP,1.118881118881119
1991,Nov,,Opinion,SF,15.948275862068966
1991,Nov,,ACNielsen,SF,17.5
1991,Nov,,MMI,SF,19.865319865319865
1991,Nov,,TNS Gallup AS,SF,19.44055944055944
1991,Nov,,Opinion,Sp,10.632183908045976
1991,Nov,,ACNielsen,Sp,9.0
1991,Nov,,MMI,Sp,9.31537598204265
1991,Nov,,TNS Gallup AS,Sp,7.972027972027972
1991,Nov,,Opinion,Unnamed: 6,5.603448275862069
1991,Nov,,ACNielsen,Unnamed: 6,6.7
1991,Nov,,MMI,Unnamed: 6,6.846240179573512
1991,Nov,,TNS Gallup AS,Unnamed: 6,5.454545454545454
1991,Nov,,Opinion,V,1.5804597701149428
1991,Nov,,ACNielsen,V,3.7
1991,Nov,,MMI,V,3.0303030303030303
1991,Nov,,TNS Gallup AS,V,2.377622377622377
1991,Okt,,Opinion,Ap,28.83845126835781
1991,Okt,,ACNielsen,Ap,30.4
1991,Okt,,MMI,Ap,31.749710312862117
1991,Okt,,TNS Gallup AS,Ap,36.15819209039548
1991,Okt,,Opinion,H,21.36181575433912
1991,Okt,,ACNielsen,H,23.8
1991,Okt,,MMI,H,23.406720741599077
1991,Okt,,TNS Gallup AS,H,23.30508474576271
1991,Okt,,Opinion,KrF,5.874499332443257
1991,Okt,,ACNielsen,KrF,6.5
1991,Okt,,MMI,KrF,7.068366164542295
1991,Okt,,TNS Gallup AS,KrF,4.519774011299435
1991,Okt,,Opinion,NKP,0.5340453938584779
1991,Okt,,ACNielsen,NKP,0.0
1991,Okt,,MMI,NKP,0.9269988412514484
1991,Okt,,TNS Gallup AS,NKP,0.7062146892655368
1991,Okt,,Opinion,SF,20.82777036048064
1991,Okt,,ACNielsen,SF,17.1
1991,Okt,,MMI,SF,16.33835457705678
1991,Okt,,TNS Gallup AS,SF,15.112994350282486
1991,Okt,,Opinion,Sp,13.351134846461948
1991,Okt,,ACNielsen,Sp,8.7
1991,Okt,,MMI,Sp,9.501738122827346
1991,Okt,,TNS Gallup AS,Sp,9.6045197740113
1991,Okt,,Opinion,Unnamed: 6,6.141522029372497
1991,Okt,,ACNielsen,Unnamed: 6,8.6
1991,Okt,,MMI,Unnamed: 6,5.909617612977984
1991,Okt,,TNS Gallup AS,Unnamed: 6,5.932203389830509
1991,Okt,,Opinion,V,2.0026702269692924
1991,Okt,,ACNielsen,V,3.3
1991,Okt,,MMI,V,3.5921205098493627
1991,Okt,,TNS Gallup AS,V,3.8135593220338975
1991,Sep,,ACNielsen,Ap,30.0
1991,Sep,,MMI,Ap,27.15311004784689
1991,Sep,,TNS Gallup AS,Ap,32.349323493234934
1991,Sep,,ACNielsen,H,24.1
1991,Sep,,MMI,H,24.760765550239235
1991,Sep,,TNS Gallup AS,H,23.985239852398525
1991,Sep,,ACNielsen,KrF,5.4
1991,Sep,,MMI,KrF,6.698564593301436
1991,Sep,,TNS Gallup AS,KrF,4.674046740467404
1991,Sep,,ACNielsen,NKP,0.0
1991,Sep,,MMI,NKP,1.555023923444976
1991,Sep,,TNS Gallup AS,NKP,0.0
1991,Sep,,ACNielsen,SF,18.4
1991,Sep,,MMI,SF,17.22488038277512
1991,Sep,,TNS Gallup AS,SF,18.942189421894216
1991,Sep,,ACNielsen,Sp,11.3
1991,Sep,,MMI,Sp,12.799043062200957
1991,Sep,,TNS Gallup AS,Sp,7.2570725707257075
1991,Sep,,ACNielsen,Unnamed: 6,5.8
1991,Sep,,MMI,Unnamed: 6,5.502392344497608
1991,Sep,,TNS Gallup AS,Unnamed: 6,6.150061500615006
1991,Sep,,ACNielsen,V,3.3
1991,Sep,,MMI,V,3.4688995215311005
1991,Sep,,TNS Gallup AS,V,2.952029520295203
1992,Apr,,Opinion,Ap,32.56880733944954
1992,Apr,,MMI,Ap,27.686915887850468
1992,Apr,,TNS Gallup AS,Ap,32.893289328932894
1992,Apr,,Opinion,H,26.146788990825687
1992,Apr,,MMI,H,20.677570093457945
1992,Apr,,TNS Gallup AS,H,22.77227722772277
1992,Apr,,Opinion,KrF,3.211009174311927
1992,Apr,,MMI,KrF,7.242990654205607
1992,Apr,,TNS Gallup AS,KrF,6.16061606160616
1992,Apr,,Opinion,NKP,0.3058103975535168
1992,Apr,,MMI,NKP,0.3504672897196261
1992,Apr,,TNS Gallup AS,NKP,0.0
1992,Apr,,Opinion,SF,14.831804281345564
1992,Apr,,MMI,SF,18.341121495327105
1992,Apr,,TNS Gallup AS,SF,17.82178217821782
1992,Apr,,Opinion,Sp,13.45565749235474
1992,Apr,,MMI,Sp,12.5
1992,Apr,,TNS Gallup AS,Sp,8.030803080308031
1992,Apr,,Opinion,Unnamed: 6,6.422018348623854
1992,Apr,,MMI,Unnamed: 6,7.1261682242990645
1992,Apr,,TNS Gallup AS,Unnamed: 6,7.260726072607261
1992,Apr,,Opinion,V,1.9877675840978597
1992,Apr,,MMI,V,4.906542056074766
1992,Apr,,TNS Gallup AS,V,3.3003300330033
1992,Aug,,Opinion,Ap,27.77777777777778
1992,Aug,,MMI,Ap,29.232995658465992
1992,Aug,,Opinion,H,25.98039215686275
1992,Aug,,MMI,H,24.02315484804631
1992,Aug,,Opinion,KrF,6.209150326797386
1992,Aug,,MMI,KrF,5.354558610709118
1992,Aug,,Opinion,NKP,0.4901960784313725
1992,Aug,,MMI,NKP,0.723589001447178
1992,Aug,,Opinion,SF,15.032679738562091
1992,Aug,,MMI,SF,15.48480463096961
1992,Aug,,Opinion,Sp,12.091503267973856
1992,Aug,,MMI,Sp,14.616497829232996
1992,Aug,,Opinion,Unnamed: 6,7.026143790849673
1992,Aug,,MMI,Unnamed: 6,5.354558610709118
1992,Aug,,Opinion,V,4.738562091503268
1992,Aug,,MMI,V,3.183791606367583
1992,Des,,Opinion,Ap,31.513260530421217
1992,Des,,MMI,Ap,31.520395550061803
1992,Des,,TNS Gallup AS,Ap,35.83892617449664
1992,Des,,Opinion,H,24.804992199687987
1992,Des,,MMI,H,24.969097651421507
1992,Des,,TNS Gallup AS,H,20.268456375838927
1992,Des,,Opinion,KrF,4.05616224648986
1992,Des,,MMI,KrF,6.551297898640297
1992,Des,,TNS Gallup AS,KrF,4.429530201342282
1992,Des,,Opinion,NKP,0.31201248049922
1992,Des,,MMI,NKP,0.4944375772558714
1992,Des,,TNS Gallup AS,NKP,0.8053691275167786
1992,Des,,Opinion,SF,16.380655226209047
1992,Des,,MMI,SF,15.203955500618047
1992,Des,,TNS Gallup AS,SF,14.630872483221475
1992,Des,,Opinion,Sp,14.82059282371295
1992,Des,,MMI,Sp,12.73176761433869
1992,Des,,TNS Gallup AS,Sp,13.422818791946307
1992,Des,,Opinion,Unnamed: 6,3.9001560062402496
1992,Des,,MMI,Unnamed: 6,4.944375772558715
1992,Des,,TNS Gallup AS,Unnamed: 6,5.369127516778524
1992,Des,,Opinion,V,3.1201248049922
1992,Des,,MMI,V,2.595797280593325
1992,Des,,TNS Gallup AS,V,3.624161073825504
1992,Feb,,Opinion,Ap,30.255681818181817
1992,Feb,,MMI,Ap,35.507246376811594
1992,Feb,,TNS Gallup AS,Ap,37.15925394548063
1992,Feb,,Opinion,H,22.869318181818183
1992,Feb,,MMI,H,23.79227053140097
1992,Feb,,TNS Gallup AS,H,20.516499282639884
1992,Feb,,Opinion,KrF,7.954545454545454
1992,Feb,,MMI,KrF,6.521739130434782
1992,Feb,,TNS Gallup AS,KrF,4.447632711621234
1992,Feb,,Opinion,NKP,1.278409090909091
1992,Feb,,MMI,NKP,0.6038647342995169
1992,Feb,,TNS Gallup AS,NKP,0.7173601147776184
1992,Feb,,Opinion,SF,16.619318181818183
1992,Feb,,MMI,SF,17.02898550724638
1992,Feb,,TNS Gallup AS,SF,18.077474892395983
1992,Feb,,Opinion,Sp,11.079545454545457
1992,Feb,,MMI,Sp,7.246376811594203
1992,Feb,,TNS Gallup AS,Sp,8.895265423242469
1992,Feb,,Opinion,Unnamed: 6,5.965909090909091
1992,Feb,,MMI,Unnamed: 6,6.40096618357488
1992,Feb,,TNS Gallup AS,Unnamed: 6,6.312769010043041
1992,Feb,,Opinion,V,3.125
1992,Feb,,MMI,V,1.8115942028985508
1992,Feb,,TNS Gallup AS,V,2.582496413199426
1992,Jan,,Opinion,Ap,30.508474576271187
1992,Jan,,MMI,Ap,32.54054054054054
1992,Jan,,TNS Gallup AS,Ap,34.26183844011142
1992,Jan,,Opinion,H,26.50231124807396
1992,Jan,,MMI,H,25.513513513513512
1992,Jan,,TNS Gallup AS,H,23.25905292479109
1992,Jan,,Opinion,KrF,5.701078582434515
1992,Jan,,MMI,KrF,5.72972972972973
1992,Jan,,TNS Gallup AS,KrF,6.267409470752089
1992,Jan,,Opinion,NKP,1.5408320493066257
1992,Jan,,MMI,NKP,0.8648648648648649
1992,Jan,,TNS Gallup AS,NKP,0.4178272980501393
1992,Jan,,Opinion,SF,14.329738058551616
1992,Jan,,MMI,SF,14.594594594594597
1992,Jan,,TNS Gallup AS,SF,15.3
1992,Jan,,Opinion,Sp,9.861325115562405
1992,Jan,,MMI,Sp,8.864864864864865
1992,Jan,,TNS Gallup AS,Sp,7.103064066852367
1992,Jan,,Opinion,Unnamed: 6,7.0878274268104775
1992,Jan,,MMI,Unnamed: 6,7.027027027027027
1992,Jan,,TNS Gallup AS,Unnamed: 6,7.938718662952645
1992,Jan,,Opinion,V,3.389830508474576
1992,Jan,,MMI,V,3.2432432432432434
1992,Jan,,TNS Gallup AS,V,3.481894150417828
1992,Jul,,Opinion,Ap,27.75330396475771
1992,Jul,,Opinion,H,22.46696035242291
1992,Jul,,Opinion,KrF,5.726872246696035
1992,Jul,,Opinion,NKP,1.4684287812041117
1992,Jul,,Opinion,SF,17.62114537444934
1992,Jul,,Opinion,Sp,16.005873715124817
1992,Jul,,Opinion,Unnamed: 6,7.048458149779736
1992,Jul,,Opinion,V,1.6152716593245229
1992,Jun,,Opinion,Ap,25.153374233128837
1992,Jun,,MMI,Ap,30.573248407643312
1992,Jun,,TNS Gallup AS,Ap,31.692307692307693
1992,Jun,,Opinion,H,23.466257668711656
1992,Jun,,MMI,H,19.87261146496816
1992,Jun,,TNS Gallup AS,H,23.692307692307693
1992,Jun,,Opinion,KrF,6.288343558282208
1992,Jun,,MMI,KrF,6.624203821656051
1992,Jun,,TNS Gallup AS,KrF,7.076923076923077
1992,Jun,,Opinion,NKP,0.7668711656441718
1992,Jun,,MMI,NKP,1.019108280254777
1992,Jun,,TNS Gallup AS,NKP,0.9230769230769232
1992,Jun,,Opinion,SF,18.098159509202453
1992,Jun,,MMI,SF,18.471337579617835
1992,Jun,,TNS Gallup AS,SF,13.076923076923078
1992,Jun,,Opinion,Sp,15.797546012269938
1992,Jun,,MMI,Sp,14.522292993630574
1992,Jun,,TNS Gallup AS,Sp,13.076923076923078
1992,Jun,,Opinion,Unnamed: 6,5.521472392638037
1992,Jun,,MMI,Unnamed: 6,4.968152866242039
1992,Jun,,TNS Gallup AS,Unnamed: 6,5.6923076923076925
1992,Jun,,Opinion,V,3.6809815950920246
1992,Jun,,MMI,V,2.547770700636943
1992,Jun,,TNS Gallup AS,V,2.6153846153846154
1992,Mai,,Opinion,Ap,28.059701492537314
1992,Mai,,MMI,Ap,30.23255813953488
1992,Mai,,TNS Gallup AS,Ap,31.204644412191584
1992,Mai,,Opinion,H,24.029850746268657
1992,Mai,,MMI,H,23.38501291989664
1992,Mai,,TNS Gallup AS,H,23.9477503628447
1992,Mai,,Opinion,KrF,6.567164179104477
1992,Mai,,MMI,KrF,6.330749354005167
1992,Mai,,TNS Gallup AS,KrF,5.079825834542816
1992,Mai,,Opinion,NKP,0.5970149253731344
1992,Mai,,MMI,NKP,0.9043927648578812
1992,Mai,,TNS Gallup AS,NKP,1.0159651669085632
1992,Mai,,Opinion,SF,17.46268656716418
1992,Mai,,MMI,SF,14.987080103359174
1992,Mai,,TNS Gallup AS,SF,14.949201741654573
1992,Mai,,Opinion,Sp,14.477611940298509
1992,Mai,,MMI,Sp,14.599483204134367
1992,Mai,,TNS Gallup AS,Sp,12.481857764876631
1992,Mai,,Opinion,Unnamed: 6,5.3731343283582085
1992,Mai,,MMI,Unnamed: 6,5.943152454780361
1992,Mai,,TNS Gallup AS,Unnamed: 6,5.2249637155297535
1992,Mai,,Opinion,V,2.238805970149253
1992,Mai,,MMI,V,2.713178294573644
1992,Mai,,TNS Gallup AS,V,3.0478955007256894
1992,Mar,,Opinion,Ap,29.43089430894309
1992,Mar,,MMI,Ap,28.863636363636363
1992,Mar,,TNS Gallup AS,Ap,30.714285714285715
1992,Mar,,Opinion,H,25.365853658536587
1992,Mar,,MMI,H,24.772727272727277
1992,Mar,,TNS Gallup AS,H,21.857142857142858
1992,Mar,,Opinion,KrF,6.341463414634147
1992,Mar,,MMI,KrF,7.954545454545454
1992,Mar,,TNS Gallup AS,KrF,5.428571428571429
1992,Mar,,Opinion,NKP,0.3252032520325203
1992,Mar,,MMI,NKP,0.9090909090909092
1992,Mar,,TNS Gallup AS,NKP,1.0
1992,Mar,,Opinion,SF,15.934959349593496
1992,Mar,,MMI,SF,17.613636363636363
1992,Mar,,TNS Gallup AS,SF,17.142857142857142
1992,Mar,,Opinion,Sp,13.008130081300814
1992,Mar,,MMI,Sp,9.772727272727272
1992,Mar,,TNS Gallup AS,Sp,12.142857142857142
1992,Mar,,Opinion,Unnamed: 6,6.341463414634147
1992,Mar,,MMI,Unnamed: 6,6.931818181818182
1992,Mar,,TNS Gallup AS,Unnamed: 6,6.571428571428571
1992,Mar,,Opinion,V,2.2764227642276422
1992,Mar,,MMI,V,2.272727272727273
1992,Mar,,TNS Gallup AS,V,3.8571428571428568
1992,Nov,,Opinion,Ap,22.492401215805472
1992,Nov,,MMI,Ap,33.46560846560847
1992,Nov,,TNS Gallup AS,Ap,32.60123541523679
1992,Nov,,Opinion,H,25.835866261398177
1992,Nov,,MMI,H,23.67724867724868
1992,Nov,,TNS Gallup AS,H,21.13932738503775
1992,Nov,,Opinion,KrF,5.167173252279635
1992,Nov,,MMI,KrF,3.7037037037037033
1992,Nov,,TNS Gallup AS,KrF,6.177076183939602
1992,Nov,,Opinion,NKP,0.7598784194528876
1992,Nov,,MMI,NKP,0.3968253968253968
1992,Nov,,TNS Gallup AS,NKP,1.0981468771448182
1992,Nov,,Opinion,SF,23.70820668693009
1992,Nov,,MMI,SF,17.063492063492063
1992,Nov,,TNS Gallup AS,SF,17.63898421413864
1992,Nov,,Opinion,Sp,14.58966565349544
1992,Nov,,MMI,Sp,13.88888888888889
1992,Nov,,TNS Gallup AS,Sp,11.256005490734386
1992,Nov,,Opinion,Unnamed: 6,4.5592705167173255
1992,Nov,,MMI,Unnamed: 6,3.835978835978836
1992,Nov,,TNS Gallup AS,Unnamed: 6,5.971173644474949
1992,Nov,,Opinion,V,1.975683890577508
1992,Nov,,MMI,V,2.380952380952381
1992,Nov,,TNS Gallup AS,V,2.7453671928620453
1992,Okt,,Opinion,Ap,25.0788643533123
1992,Okt,,MMI,Ap,32.59162303664922
1992,Okt,,Opinion,H,22.239747634069403
1992,Okt,,MMI,H,25.392670157068064
1992,Okt,,Opinion,KrF,7.728706624605679
1992,Okt,,MMI,KrF,4.712041884816754
1992,Okt,,Opinion,NKP,0.473186119873817
1992,Okt,,MMI,NKP,0.7853403141361256
1992,Okt,,Opinion,SF,21.766561514195583
1992,Okt,,MMI,SF,14.921465968586386
1992,Okt,,Opinion,Sp,15.141955835962143
1992,Okt,,MMI,Sp,12.43455497382199
1992,Okt,,Opinion,Unnamed: 6,4.416403785488959
1992,Okt,,MMI,Unnamed: 6,5.7591623036649215
1992,Okt,,Opinion,V,1.5772870662460567
1992,Okt,,MMI,V,3.1413612565445024
1992,Sep,,Opinion,Ap,29.610829103214893
1992,Sep,,MMI,Ap,28.532974427994617
1992,Sep,,TNS Gallup AS,Ap,30.59006211180124
1992,Sep,,Opinion,H,25.211505922165824
1992,Sep,,MMI,H,25.168236877523555
1992,Sep,,TNS Gallup AS,H,27.95031055900621
1992,Sep,,Opinion,KrF,5.414551607445008
1992,Sep,,MMI,KrF,7.133243606998654
1992,Sep,,TNS Gallup AS,KrF,6.366459627329192
1992,Sep,,Opinion,NKP,1.015228426395939
1992,Sep,,MMI,NKP,0.6729475100942126
1992,Sep,,TNS Gallup AS,NKP,0.9316770186335404
1992,Sep,,Opinion,SF,17.428087986463623
1992,Sep,,MMI,SF,17.227456258411845
1992,Sep,,TNS Gallup AS,SF,14.440993788819876
1992,Sep,,Opinion,Sp,13.705583756345176
1992,Sep,,MMI,Sp,12.516823687752352
1992,Sep,,TNS Gallup AS,Sp,11.180124223602483
1992,Sep,,Opinion,Unnamed: 6,4.39932318104907
1992,Sep,,MMI,Unnamed: 6,4.979811574697174
1992,Sep,,TNS Gallup AS,Unnamed: 6,6.055900621118012
1992,Sep,,Opinion,V,2.707275803722504
1992,Sep,,MMI,V,2.557200538358008
1992,Sep,,TNS Gallup AS,V,1.708074534161491
1993,Apr,,Opinion,Ap,26.59409020217729
1993,Apr,,MMI,Ap,31.25748502994012
1993,Apr,,MMI,Ap,27.3972602739726
1993,Apr,,Opinion,H,26.43856920684292
1993,Apr,,MMI,H,23.952095808383238
1993,Apr,,MMI,H,29.315068493150687
1993,Apr,,Opinion,KrF,5.754276827371696
1993,Apr,,MMI,KrF,5.748502994011976
1993,Apr,,MMI,KrF,4.794520547945205
1993,Apr,,Opinion,NKP,0.7776049766718507
1993,Apr,,MMI,NKP,0.4790419161676646
1993,Apr,,MMI,NKP,0.0
1993,Apr,,Opinion,SF,18.195956454121305
1993,Apr,,MMI,SF,17.964071856287426
1993,Apr,,MMI,SF,17.671232876712327
1993,Apr,,Opinion,Sp,12.597200622083982
1993,Apr,,MMI,Sp,9.10179640718563
1993,Apr,,MMI,Sp,10.273972602739724
1993,Apr,,Opinion,Unnamed: 6,6.065318818040436
1993,Apr,,MMI,Unnamed: 6,7.425149700598803
1993,Apr,,MMI,Unnamed: 6,6.164383561643835
1993,Apr,,Opinion,V,2.6438569206842923
1993,Apr,,MMI,V,2.634730538922156
1993,Apr,,MMI,V,3.5616438356164384
1993,Aug,,Opinion,Ap,31.80327868852459
1993,Aug,,Opinion,Ap,36.03305785123967
1993,Aug,,Opinion,Ap,36.48648648648648
1993,Aug,,Opinion,Ap,34.718100890207715
1993,Aug,,MMI,Ap,30.29490616621984
1993,Aug,,Opinion,H,24.91803278688525
1993,Aug,,Opinion,H,20.0
1993,Aug,,Opinion,H,23.57357357357357
1993,Aug,,Opinion,H,22.106824925816024
1993,Aug,,MMI,H,23.994638069705093
1993,Aug,,Opinion,KrF,4.754098360655737
1993,Aug,,Opinion,KrF,5.950413223140496
1993,Aug,,Opinion,KrF,6.606606606606606
1993,Aug,,Opinion,KrF,6.973293768545995
1993,Aug,,MMI,KrF,7.104557640750671
1993,Aug,,Opinion,NKP,0.9836065573770492
1993,Aug,,Opinion,NKP,0.8264462809917356
1993,Aug,,Opinion,NKP,1.0510510510510511
1993,Aug,,Opinion,NKP,1.9287833827893173
1993,Aug,,MMI,NKP,0.8042895442359249
1993,Aug,,Opinion,SF,14.754098360655735
1993,Aug,,Opinion,SF,12.892561983471074
1993,Aug,,Opinion,SF,10.66066066066066
1993,Aug,,Opinion,SF,14.243323442136498
1993,Aug,,MMI,SF,14.6112600536193
1993,Aug,,Opinion,Sp,14.262295081967212
1993,Aug,,Opinion,Sp,12.892561983471074
1993,Aug,,Opinion,Sp,12.162162162162163
1993,Aug,,Opinion,Sp,10.682492581602371
1993,Aug,,MMI,Sp,11.796246648793565
1993,Aug,,Opinion,Unnamed: 6,5.081967213114754
1993,Aug,,Opinion,Unnamed: 6,6.776859504132231
1993,Aug,,Opinion,Unnamed: 6,4.804804804804805
1993,Aug,,Opinion,Unnamed: 6,4.451038575667656
1993,Aug,,MMI,Unnamed: 6,6.8364611260053625
1993,Aug,,Opinion,V,2.7868852459016398
1993,Aug,,Opinion,V,3.8016528925619832
1993,Aug,,Opinion,V,2.8528528528528527
1993,Aug,,Opinion,V,3.560830860534125
1993,Aug,,MMI,V,2.546916890080429
1993,Des,,Opinion,Ap,39.36464088397791
1993,Des,,MMI,Ap,39.53488372093023
1993,Des,,MMI,Ap,38.11881188118812
1993,Des,,TNS Gallup AS,Ap,40.7871198568873
1993,Des,,Opinion,H,20.30386740331492
1993,Des,,MMI,H,19.216646266829866
1993,Des,,MMI,H,22.02970297029703
1993,Des,,TNS Gallup AS,H,16.23434704830054
1993,Des,,Opinion,KrF,5.939226519337017
1993,Des,,MMI,KrF,5.997552019583844
1993,Des,,MMI,KrF,4.950495049504951
1993,Des,,TNS Gallup AS,KrF,5.635062611806798
1993,Des,,Opinion,NKP,1.1049723756906076
1993,Des,,MMI,NKP,0.6119951040391677
1993,Des,,MMI,NKP,0.99009900990099
1993,Des,,TNS Gallup AS,NKP,1.7889087656529516
1993,Des,,Opinion,SF,9.806629834254144
1993,Des,,MMI,SF,8.69033047735618
1993,Des,,MMI,SF,8.292079207920793
1993,Des,,TNS Gallup AS,SF,10.822898032200358
1993,Des,,Opinion,Sp,17.12707182320442
1993,Des,,MMI,Sp,17.258261933904528
1993,Des,,MMI,Sp,17.945544554455445
1993,Des,,TNS Gallup AS,Sp,14.534883720930234
1993,Des,,Opinion,Unnamed: 6,3.1767955801104977
1993,Des,,MMI,Unnamed: 6,3.6719706242350063
1993,Des,,MMI,Unnamed: 6,3.96039603960396
1993,Des,,TNS Gallup AS,Unnamed: 6,4.561717352415027
1993,Des,,Opinion,V,2.624309392265193
1993,Des,,MMI,V,3.182374541003672
1993,Des,,MMI,V,2.722772277227723
1993,Des,,TNS Gallup AS,V,4.427549194991055
1993,Feb,,Opinion,Ap,27.33118971061093
1993,Feb,,MMI,Ap,29.952267303102627
1993,Feb,,MMI,Ap,31.12947658402204
1993,Feb,,Opinion,H,27.170418006430868
1993,Feb,,MMI,H,23.98568019093079
1993,Feb,,MMI,H,28.09917355371901
1993,Feb,,Opinion,KrF,4.501607717041801
1993,Feb,,MMI,KrF,5.608591885441527
1993,Feb,,MMI,KrF,4.958677685950414
1993,Feb,,Opinion,NKP,0.6430868167202572
1993,Feb,,MMI,NKP,1.0739856801909309
1993,Feb,,MMI,NKP,0.5509641873278237
1993,Feb,,Opinion,SF,19.29260450160772
1993,Feb,,MMI,SF,17.064439140811455
1993,Feb,,MMI,SF,15.564738292011018
1993,Feb,,Opinion,Sp,12.700964630225082
1993,Feb,,MMI,Sp,10.023866348448689
1993,Feb,,MMI,Sp,11.294765840220386
1993,Feb,,Opinion,Unnamed: 6,3.858520900321544
1993,Feb,,MMI,Unnamed: 6,7.637231503579953
1993,Feb,,MMI,Unnamed: 6,4.683195592286501
1993,Feb,,Opinion,V,2.893890675241157
1993,Feb,,MMI,V,2.028639618138425
1993,Feb,,MMI,V,2.6170798898071626
1993,Jan,,Opinion,Ap,31.57076205287714
1993,Jan,,MMI,Ap,32.05619412515964
1993,Jan,,MMI,Ap,30.58659217877095
1993,Jan,,TNS Gallup AS,Ap,33.744855967078195
1993,Jan,,Opinion,H,27.527216174183515
1993,Jan,,MMI,H,25.41507024265645
1993,Jan,,MMI,H,28.63128491620112
1993,Jan,,TNS Gallup AS,H,21.94787379972565
1993,Jan,,Opinion,KrF,4.354587869362364
